"Includes Amazon Marketplace, Fulfillment by Amazon (FBA), and Amazon Webstore transactions"
"All amounts in CAD, unless specified"
"Definitions:"
"Sales tax collected: Includes sales tax collected from buyers for product sales, shipping, and gift wrap."
"Selling fees: Includes variable closing fees and referral fees."
"Other transaction fees: Includes shipping chargebacks and shipping holdbacks."
"Other: Includes non-order transaction amounts. For more details, see the ""Type"" and ""Description"" columns for each order ID."
"date/time","settlement id","type","order id","sku","description","quantity","marketplace","fulfillment","order city","order state","order postal","product sales","shipping credits","gift wrap credits","promotional rebates","sales tax collected","selling fees","fba fees","other transaction fees","other","total"
"2018-04-29 6:28:27 PM PDT","10394708621","Order","701-4428832-6060263","LFE-77-52565","Lifeproof FRE Series Waterproof Case for iPhone 6/6s, Grind (Dark Grey/Slate Grey/Skyfly Blue) - Retail Packaging","1","amazon.ca","Amazon","Summerland","British Columbia","V0H 1Z8","48.00","0","0","0","2.40","-3.84","-5.88","-0.07","0","40.61"
"2018-04-29 8:23:15 PM PDT","10394708621","Order","702-1785238-8665033","LFE-77-52565","Lifeproof FRE Series Waterproof Case for iPhone 6/6s, Grind (Dark Grey/Slate Grey/Skyfly Blue) - Retail Packaging","1","amazon.ca","Amazon","Kingston","ON","K7K 3V2","48.00","0","0","0","6.24","-3.84","-6.33","-0.18","0","43.89"
"2018-04-29 8:33:59 PM PDT","10394708621","Order","702-2311702-5595408","MCR-1577","Xbox One Media Remote","1","amazon.ca","Amazon","Jonquiere","Quebec","G7S 1W4","46.48","4.94","0","-4.94","2.32","-7.97","-5.59","-0.07","0","35.17"
"2018-04-29 8:51:59 PM PDT","10394708621","Order","702-3294549-8341016","MCR-1577","Xbox One Media Remote","1","amazon.ca","Amazon","Southey","Saskatchewan","S0G 4P0","46.48","4.94","0","-4.94","2.32","-7.97","-5.59","-0.07","0","35.17"
"2018-04-29 9:29:42 PM PDT","10394708621","Order","702-7703856-3203412","REV-21660307-2","Revitabrow Eyebrow Conditioner 3ml","1","amazon.ca","Amazon","Toronto","Ontario","M5A 2H8","92.91","6.99","0","-6.99","12.08","-13.94","-6.33","-0.35","0","84.37"
"2018-04-29 10:50:55 PM PDT","10394708621","Order","702-1174930-9133812","OLA-HP3","OLAPLEX Hair Perfector No-3 Repairing Treatment, 3.3-Ounce","1","amazon.ca","Amazon","London","Ontario","N6A 6K4","35.00","3.99","0","0","5.07","-5.25","-10.84","-0.15","0","27.82"
"2018-04-30 1:23:34 AM PDT","10394708621","Order","702-0011187-1060224","OLA-HP3","OLAPLEX Hair Perfector No-3 Repairing Treatment, 3.3-Ounce","1","amazon.ca","Amazon","Brossard","QC","J4Y 0N3","35.00","6.99","0","-6.99","1.75","-5.25","-6.33","-0.05","0","25.12"
"2018-04-30 1:34:00 AM PDT","10394708621","Order","701-6044609-1601849","OLA-HP3","OLAPLEX Hair Perfector No-3 Repairing Treatment, 3.3-Ounce","1","amazon.ca","Amazon","Montreal","Quebec","H3A0B1","35.00","2.23","0","-2.23","1.75","-5.25","-6.33","-0.05","0","25.12"
"2018-04-30 7:40:11 AM PDT","10394708621","Order","702-6385748-7369020","LFE-77-52565","Lifeproof FRE Series Waterproof Case for iPhone 6/6s, Grind (Dark Grey/Slate Grey/Skyfly Blue) - Retail Packaging","1","amazon.ca","Amazon","Lloydminster","Alberta","T9V 1T9","48.00","3.93","0","-3.93","2.40","-3.84","-6.33","-0.07","0","40.16"
"2018-04-30 8:46:23 AM PDT","10394708621","Order","702-9036935-7809819","3MM-R1547","3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)","1","amazon.ca","Amazon","Apple Hill","Ontario","K0C 1B0","11.00","0","0","0","1.43","-1.65","-3.96","-0.04","0","6.78"
"2018-04-30 8:54:43 AM PDT","10394708621","Refund","701-1244163-7201850","MOP-3047_JPA-IP6-BLU","mophie juice pack Air Battery Case for Apple iPhone 6 / iPhone 6s - Blue","1","amazon.ca","Amazon","Brampton","Ontario","L6V 4K9","-48.00","-6.01","0","6.01","-6.24","3.07","0","0","0","-51.17"
"2018-04-30 9:18:03 AM PDT","10394708621","Order","701-6205744-8779443","OLA-HP3","OLAPLEX Hair Perfector No-3 Repairing Treatment, 3.3-Ounce","1","amazon.ca","Amazon","Red Deer County","Alberta","T0M 0K0","35.00","0","0","0","1.75","-5.25","-6.33","-0.05","0","25.12"
"2018-04-30 9:21:41 AM PDT","10394708621","Order","702-8732717-3064213","LFE-77-52565","Lifeproof FRE Series Waterproof Case for iPhone 6/6s, Grind (Dark Grey/Slate Grey/Skyfly Blue) - Retail Packaging","1","amazon.ca","Amazon","Wetaskiwin","Alberta","T9A 3M5","48.00","0","0","0","2.40","-3.84","-6.33","-0.07","0","40.16"
"2018-04-30 10:37:30 AM PDT","10394708621","Order","702-9157999-5679427","3MM-R1547","3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)","1","amazon.ca","Amazon","Calgary","Alberta","T3M 2E4","11.00","0","0","0","0.55","-1.65","-3.96","-0.02","0","5.92"
"2018-04-30 10:38:01 AM PDT","10394708621","Order","702-1844335-2245812","3MM-R1547","3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)","2","amazon.ca","Amazon","Victoria","British Columbia","V9B 6E9","22.00","0","0","0","1.10","-3.30","-6.05","-0.03","0","13.72"
"2018-04-30 11:20:03 AM PDT","10394708621","Order","701-8533691-7852235","OLA-HP3","OLAPLEX Hair Perfector No-3 Repairing Treatment, 3.3-Ounce","1","amazon.ca","Amazon","Richmond Hill","Ontario","L4B 4T9","35.00","3.26","0","-3.26","4.55","-5.25","-6.33","-0.13","0","27.84"
"2018-04-30 11:43:20 AM PDT","10394708621","Order","701-9851317-2373008","3MM-R1547","3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)","1","amazon.ca","Amazon","Calgary","Alberta","T2V 3J8","11.00","1.48","0","0","0.62","-1.65","-5.63","-0.02","0","5.80"
"2018-04-30 11:46:47 AM PDT","10394708621","Order","701-8388266-5753850","3MM-1624W(10)","3M Health Care 1624W Tegaderm Film Dressing, Frame Style, 2.75"" Length x 2.375"" Width, Transparent Pack of 10","1","amazon.ca","Amazon","Peterborough","Ontario","K9J 2J6","6.70","0","0","0","0.87","-1.01","-3.96","-0.03","0","2.57"
"2018-04-30 11:55:23 AM PDT","10394708621","Order","702-2662885-1829813","LFE-77-52565","Lifeproof FRE Series Waterproof Case for iPhone 6/6s, Grind (Dark Grey/Slate Grey/Skyfly Blue) - Retail Packaging","1","amazon.ca","Amazon","Prince Rupert","British Columbia","V8J 1G8","48.00","0","0","0","2.40","-3.84","-5.88","-0.07","0","40.61"
"2018-04-30 11:59:26 AM PDT","10394708621","Order","702-6707720-8653041","OLA-HP3","OLAPLEX Hair Perfector No-3 Repairing Treatment, 3.3-Ounce","1","amazon.ca","Amazon","Fort St. John","BC","V1J 4M6","35.00","0","0","0","1.75","-5.25","-5.88","-0.05","0","25.57"
"2018-04-30 12:00:56 PM PDT","10394708621","Order","701-1699763-5102626","LFE-77-52565","Lifeproof FRE Series Waterproof Case for iPhone 6/6s, Grind (Dark Grey/Slate Grey/Skyfly Blue) - Retail Packaging","1","amazon.ca","Amazon","GATINEAU","QC","J8P 7H0","48.00","5.90","0","-5.90","2.40","-3.84","-6.33","-0.07","0","40.16"
"2018-04-30 12:10:51 PM PDT","10394708621","Order","701-3655896-1393848","LFE-77-52565","Lifeproof FRE Series Waterproof Case for iPhone 6/6s, Grind (Dark Grey/Slate Grey/Skyfly Blue) - Retail Packaging","1","amazon.ca","Amazon","Bancroft","Ontario","K0L 1C0","48.00","4.99","0","0","6.89","-3.84","-11.97","-0.20","0","43.87"
"2018-04-30 12:26:17 PM PDT","10394708621","FBA Inventory Fee","vi4kk1w985","","FBA Removal Order: Return Fee","","Amazon.ca","","","","","0","0","0","0","0","0","0","0","-1.14","-1.14"
"2018-04-30 1:02:44 PM PDT","10394708621","Adjustment","","3MM-1624W","FBA Inventory Reimbursement - Lost:Inbound","2","","","","","","0","0","0","0","0","0","0","0","50.78","50.78"
"2018-04-30 1:47:27 PM PDT","10394708621","Order","701-5225533-8592216","OLA-HP3","OLAPLEX Hair Perfector No-3 Repairing Treatment, 3.3-Ounce","1","amazon.ca","Amazon","Edmonton","Alberta","T5H 3S8","35.00","0","0","0","1.75","-5.25","-6.33","-0.05","0","25.12"
"2018-04-30 1:49:37 PM PDT","10394708621","Order","701-6144170-0636236","OLA-HP3","OLAPLEX Hair Perfector No-3 Repairing Treatment, 3.3-Ounce","1","amazon.ca","Amazon","Newmarket","Ontario","L3Y 5T5","35.00","0.93","0","-0.93","4.55","-5.25","-6.33","-0.13","0","27.84"
"2018-04-30 2:38:04 PM PDT","10394708621","Transfer","","","To account ending with: 8217","","","","","","","0","0","0","0","0","0","0","0","-12,061.03","-12,061.03"
"2018-04-30 2:46:22 PM PDT","10394708621","Order","701-4177549-4144262","3MM-R1547","3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)","1","amazon.ca","Amazon","Grand Bay-Westfield","New Brunswick","E5K 1Y6","11.00","0","0","0","1.65","-1.65","-3.96","-0.05","0","6.99"
"2018-04-30 3:22:53 PM PDT","10394708621","Order","702-3397745-0365847","3MM-2862","3M Medipore H Soft Cloth Surgical Tape - 2"" wide - 1 Roll","2","amazon.ca","Amazon","Spruce Grove","Alberta","T7X 0S8","29.88","0","0","0","1.50","-4.48","-8.14","-0.04","0","18.72"
"2018-04-30 3:32:52 PM PDT","10394708621","Order","701-0045974-1481829","MCR-1577","Xbox One Media Remote","1","amazon.ca","Amazon","Yellowknife","Northwest Territories","X1A 2C6","46.48","3.99","0","0","2.52","-7.97","-10.10","-0.07","0","34.85"
"2018-04-30 3:34:02 PM PDT","10394708621","Order","702-0409223-6790601","OLA-HP3","OLAPLEX Hair Perfector No-3 Repairing Treatment, 3.3-Ounce","1","amazon.ca","Amazon","Vancouver","British Columbia","V6K 1E9","35.00","0.75","0","-0.75","1.75","-5.25","-5.88","-0.05","0","25.57"
"2018-04-30 3:47:48 PM PDT","10394708621","Order","702-2885167-9760207","LFE-77-52565","Lifeproof FRE Series Waterproof Case for iPhone 6/6s, Grind (Dark Grey/Slate Grey/Skyfly Blue) - Retail Packaging","1","amazon.ca","Amazon","Harvey York Co","New Brunswick","E6K 1T7","48.00","0","0","0","7.20","-3.84","-6.33","-0.21","0","44.82"
"2018-04-30 4:07:06 PM PDT","10394708621","Order","701-5228316-1597026","3MM-1626W","3M BX/50 DRESSING TEGADERM 10 X 12CM","1","amazon.ca","Amazon","Richmond Hill","Ontario","L4E0C6","32.00","4.48","0","0","4.74","-3.84","-9.54","-0.14","0","27.70"
"2018-04-30 4:07:06 PM PDT","10394708621","Order","701-5228316-1597026","3MM-1624W","3M Health Care 1624W Tegaderm Film Dressing, Frame Style, 2.75"" Length X 2.375"" Width, Transparent (Pack of 100)","1","amazon.ca","Amazon","Richmond Hill","Ontario","L4E0C6","36.04","4.29","0","0","5.25","-4.32","-8.97","-0.15","0","32.14"
"2018-04-30 4:54:49 PM PDT","10394708621","Order","701-6719456-3065862","OLA-HP3","OLAPLEX Hair Perfector No-3 Repairing Treatment, 3.3-Ounce","1","amazon.ca","Amazon","Kingston","Ontario","K7P 2R1","35.00","5.90","0","-5.90","4.55","-5.25","-6.33","-0.13","0","27.84"
"2018-04-30 5:16:33 PM PDT","10394708621","Order","702-5127214-5497026","3MM-1527-1","3M Transpore Clear Plastic Tape, 1 X 10 Yards, 1 Roll","1","amazon.ca","Amazon","Toronto","Ontario","M4N 2L2","19.00","0.97","0","-0.97","2.47","-2.85","-6.33","-0.07","0","12.22"
"2018-04-30 5:17:32 PM PDT","10394708621","Order","702-3431482-5127438","3MM-1624W","3M Health Care 1624W Tegaderm Film Dressing, Frame Style, 2.75"" Length X 2.375"" Width, Transparent (Pack of 100)","1","amazon.ca","Amazon","Aurora","Ont","L4G 7S4","36.04","5.90","0","-5.90","4.69","-4.32","-6.33","-0.14","0","29.94"
"2018-04-30 5:18:47 PM PDT","10394708621","Order","702-2920381-7308218","3MM-1624W","3M Health Care 1624W Tegaderm Film Dressing, Frame Style, 2.75"" Length X 2.375"" Width, Transparent (Pack of 100)","1","amazon.ca","Amazon","Maple","Ontario","L6A 2C9","36.04","4.96","0","0","5.33","-4.32","-11.93","-0.15","0","29.93"
"2018-04-30 5:36:15 PM PDT","10394708621","Order","701-6395415-9323413","LFE-77-52565","Lifeproof FRE Series Waterproof Case for iPhone 6/6s, Grind (Dark Grey/Slate Grey/Skyfly Blue) - Retail Packaging","1","amazon.ca","Amazon","Calgary","Alberta","T2Z 1J2","48.00","5.90","0","-5.90","2.40","-3.84","-6.33","-0.07","0","40.16"
"2018-04-30 5:44:41 PM PDT","10394708621","Order","701-4552882-0192217","LFE-77-52565","Lifeproof FRE Series Waterproof Case for iPhone 6/6s, Grind (Dark Grey/Slate Grey/Skyfly Blue) - Retail Packaging","1","amazon.ca","Amazon","caledonia","Ontario","N3W 2P4","48.00","4.99","0","0","6.89","-3.84","-11.97","-0.20","0","43.87"
"2018-04-30 5:44:48 PM PDT","10394708621","Order","701-0301095-8609040","LFE-77-52565","Lifeproof FRE Series Waterproof Case for iPhone 6/6s, Grind (Dark Grey/Slate Grey/Skyfly Blue) - Retail Packaging","1","amazon.ca","Amazon","Brantford","Ontario","N3S 5X4","48.00","0","0","0","6.24","-3.84","-6.33","-0.18","0","43.89"
"2018-04-30 6:28:19 PM PDT","10394708621","Order","701-0276953-8117856","3MM-1626W","3M BX/50 DRESSING TEGADERM 10 X 12CM","1","amazon.ca","Amazon","Repentigny","Quebec","J6A 3S8","32.00","0","0","0","1.60","-3.84","-6.33","-0.05","0","23.38"
"2018-04-30 7:14:21 PM PDT","10394708621","Order","701-9928328-2477802","OLA-HP3","OLAPLEX Hair Perfector No-3 Repairing Treatment, 3.3-Ounce","1","amazon.ca","Amazon","Ottawa","Ontario","K1Y 1Z4","35.00","0.72","0","-0.72","4.55","-5.25","-6.33","-0.13","0","27.84"
"2018-04-30 9:09:17 PM PDT","10394708621","Order","701-4525810-1827432","3MM-1624W","3M Health Care 1624W Tegaderm Film Dressing, Frame Style, 2.75"" Length X 2.375"" Width, Transparent (Pack of 100)","1","amazon.ca","Amazon","Markham","Ontario","L3R 4W1","36.04","6.99","0","-6.99","4.69","-4.32","-6.33","-0.14","0","29.94"
"2018-04-30 10:00:40 PM PDT","10394708621","Order","702-5614944-4610609","OLA-HP3","OLAPLEX Hair Perfector No-3 Repairing Treatment, 3.3-Ounce","1","amazon.ca","Amazon","Toronto","Ontario","M6K 3R2","35.00","1.79","0","0","4.78","-5.25","-8.35","-0.14","0","27.83"
"2018-05-01 12:59:47 AM PDT","10394708621","Order","702-5396676-2230615","REV-21660307-2","Revitabrow Eyebrow Conditioner 3ml","1","amazon.ca","Amazon","MONTRAL","Québec","H2V 4E6","94.56","6.99","0","-6.99","4.73","-14.18","-6.33","-0.14","0","78.64"
"2018-05-01 1:11:35 AM PDT","10394708621","Order","701-0659220-7652262","MDL-NON80328","Medline Emesis Bags, Blue, 24 Count","1","amazon.ca","Amazon","Montreal","Quebec","H3L 3H2","19.06","2.33","0","-2.33","0.95","-2.86","-6.78","-0.03","0","10.34"
"2018-05-01 6:30:46 AM PDT","10394708621","Order","702-7481968-1867402","OLA-HP3","OLAPLEX Hair Perfector No-3 Repairing Treatment, 3.3-Ounce","1","amazon.ca","Amazon","Toronto","Ontario","M5A 1R6","35.00","6.99","0","-6.99","4.55","-5.25","-6.33","-0.13","0","27.84"
"2018-05-01 7:25:26 AM PDT","10394708621","Order","701-8582621-9279404","MDL-NON80328","Medline Emesis Bags, Blue, 24 Count","1","amazon.ca","Amazon","Kingston","Ontario","K7L 2G8","17.76","0","0","0","2.31","-2.66","-6.78","-0.07","0","10.56"
"2018-05-01 7:30:19 AM PDT","10394708621","Order","701-0090179-0901806","MCR-1577","Xbox One Media Remote","1","amazon.ca","Amazon","LA PRAIRIE","QC","J5R 4V0","46.48","0","0","0","2.32","-7.97","-5.59","-0.07","0","35.17"
"2018-05-01 8:20:50 AM PDT","10394708621","Order","701-8817293-0245040","LFE-77-52565","Lifeproof FRE Series Waterproof Case for iPhone 6/6s, Grind (Dark Grey/Slate Grey/Skyfly Blue) - Retail Packaging","1","amazon.ca","Amazon","Victoria","British Columbia","V8P 3Y7","48.00","0","0","0","2.40","-3.84","-6.33","-0.07","0","40.16"
"2018-05-01 9:54:12 AM PDT","10394708621","Order","702-4337686-1305829","3MM-2862","3M Medipore H Soft Cloth Surgical Tape - 2"" wide - 1 Roll","1","amazon.ca","Amazon","Courtice","Ontario","L1E 2W9","14.77","0","0","0","1.92","-2.22","-6.33","-0.06","0","8.08"
"2018-05-01 10:03:16 AM PDT","10394708621","Order","701-2825920-4590629","OLA-HP3","OLAPLEX Hair Perfector No-3 Repairing Treatment, 3.3-Ounce","1","amazon.ca","Amazon","Toronto","ON","M5J 2Z7","35.00","0","0","0","4.55","-5.25","-6.33","-0.13","0","27.84"
"2018-05-01 10:42:33 AM PDT","10394708621","Order","702-1437554-4427400","MDL-NON80328","Medline Emesis Bags, Blue, 24 Count","1","amazon.ca","Amazon","Vancouver","British Columbia","V6E 0C5","17.44","0","0","0","0.87","-2.62","-6.78","-0.03","0","8.88"
"2018-05-01 11:26:20 AM PDT","10394708621","Order","701-4490665-2113814","OLA-HP3","OLAPLEX Hair Perfector No-3 Repairing Treatment, 3.3-Ounce","1","amazon.ca","Amazon","LONGUEUIL","QC","J4K0B7","35.00","3.92","0","-3.92","1.75","-5.25","-6.33","-0.05","0","25.12"
"2018-05-01 11:36:36 AM PDT","10394708621","Order","702-6692915-5813832","3MM-R1547","3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)","1","amazon.ca","Amazon","Guelph","Ontario","N1L 0H5","11.00","0","0","0","1.43","-1.65","-3.96","-0.04","0","6.78"
"2018-05-01 11:48:07 AM PDT","10394708621","Order","701-5500192-8939446","OLA-HP3","OLAPLEX Hair Perfector No-3 Repairing Treatment, 3.3-Ounce","1","amazon.ca","Amazon","Markham","ON","L3P 4M2","35.00","6.99","0","-6.99","4.55","-5.25","-6.33","-0.13","0","27.84"
"2018-05-01 1:32:55 PM PDT","10394708621","Order","702-3814955-8958619","OLA-HP3","OLAPLEX Hair Perfector No-3 Repairing Treatment, 3.3-Ounce","1","amazon.ca","Amazon","Guelph","Ontario","N1H 3M8","35.00","0","0","0","4.55","-5.25","-6.33","-0.13","0","27.84"
"2018-05-01 1:40:38 PM PDT","10394708621","Order","702-8744688-8995444","3MM-1624W","3M Health Care 1624W Tegaderm Film Dressing, Frame Style, 2.75"" Length X 2.375"" Width, Transparent (Pack of 100)","1","amazon.ca","Amazon","Burnaby","British Columbia","V5H 4M2","36.04","0","0","0","1.80","-8.64","-4.30","-0.10","0","24.80"
"2018-05-01 1:40:38 PM PDT","10394708621","Order","702-8744688-8995444","3MM-1624W","3M Health Care 1624W Tegaderm Film Dressing, Frame Style, 2.75"" Length X 2.375"" Width, Transparent (Pack of 100)","1","amazon.ca","Amazon","Burnaby","British Columbia","V5H 4M2","36.04","0","0","0","1.80","0","-4.30","0","0","33.54"
"2018-05-01 2:26:03 PM PDT","10394708621","Order","702-4290747-1278617","MOP-3047_JPA-IP6-BLU","mophie juice pack Air Battery Case for Apple iPhone 6 / iPhone 6s - Blue","1","amazon.ca","Amazon","Cornwall","Ontario","K6K 1V8","47.50","0","0","0","6.18","-3.80","-6.78","-0.18","0","42.92"
"2018-05-01 2:26:29 PM PDT","10394708621","Order","701-1209247-1665807","MOP-3047_JPA-IP6-BLU","mophie juice pack Air Battery Case for Apple iPhone 6 / iPhone 6s - Blue","1","amazon.ca","Amazon","Smiths Falls","Ontario","K7A 5B8","47.50","3.92","0","-3.92","6.18","-3.80","-6.78","-0.18","0","42.92"
"2018-05-01 2:38:12 PM PDT","10394708621","Order","702-0551338-1400212","OLA-HP3","OLAPLEX Hair Perfector No-3 Repairing Treatment, 3.3-Ounce","1","amazon.ca","Amazon","Blacks Harbour","New Brunswick","E5H 1G8","35.00","0","0","0","5.25","-5.25","-6.33","-0.15","0","28.52"
"2018-05-01 3:32:33 PM PDT","10394708621","Order","702-0396711-8423437","1443","Molnlycke 1443 Tubigrip Multipurpose Tubular Bandage, Size C, 2.75"" Width, Natural, 393.70"" Length","1","amazon.ca","Amazon","Edmonton","Alberta","T6G 2L9","24.00","0","0","0","1.20","-2.88","-6.78","-0.03","0","15.51"
"2018-05-01 3:36:45 PM PDT","10394708621","Order","702-4814131-8894608","OLA-HP3","OLAPLEX Hair Perfector No-3 Repairing Treatment, 3.3-Ounce","1","amazon.ca","Amazon","Toronto","Ontario","M5M 3E4","35.00","6.99","0","-6.99","4.55","-5.25","-6.33","-0.13","0","27.84"
"2018-05-01 5:21:48 PM PDT","10394708621","Order","702-2693032-0186640","OLA-HP3","OLAPLEX Hair Perfector No-3 Repairing Treatment, 3.3-Ounce","1","amazon.ca","Amazon","OSHAWA","ON","L1J 1M0","35.00","3.99","0","0","5.07","-5.25","-10.84","-0.15","0","27.82"
"2018-05-01 6:41:53 PM PDT","10394708621","Order","702-9569503-1197019","3MM-R1547","3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)","1","amazon.ca","Amazon","Verdun","Quebec","H3E 1C9","11.00","2.61","0","-2.61","0.55","-1.65","-3.96","-0.02","0","5.92"
"2018-05-01 6:57:15 PM PDT","10394708621","Order","701-9971857-9399420","3MM-R1547","3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)","1","amazon.ca","Amazon","Toronto","Ontario","M4V 1L5","11.00","0","0","0","1.43","-1.65","-3.96","-0.04","0","6.78"
"2018-05-01 9:30:21 PM PDT","10394708621","Order","701-6386816-4384258","OLA-HP3","OLAPLEX Hair Perfector No-3 Repairing Treatment, 3.3-Ounce","1","amazon.ca","Amazon","Brampton","ON","L6Y 5N6","35.00","6.99","0","-6.99","4.55","-5.25","-6.33","-0.13","0","27.84"
"2018-05-02 1:15:09 AM PDT","10394708621","Order","701-4912910-7854607","1437","Molnlycke Tubigrip Tubular Bandage Size D 10M Box #1437","1","amazon.ca","Amazon","toronto ontario","Ontario","M6H3J6","28.58","0","0","0","3.72","-3.43","-6.78","-0.11","0","21.98"
"2018-05-02 1:15:47 AM PDT","10394708621","Order","702-5279846-3961858","OLA-HP3","OLAPLEX Hair Perfector No-3 Repairing Treatment, 3.3-Ounce","1","amazon.ca","Amazon","Toronto","Ontario","M6H 3Z7","35.00","0.31","0","-0.31","4.55","-5.25","-6.33","-0.13","0","27.84"
"2018-05-02 2:54:16 AM PDT","10394708621","Adjustment","701-9860126-0125043","1439","FBA Inventory Reimbursement - Customer Return","1","","","","","","0","0","0","0","0","0","0","0","28.32","28.32"
"2018-05-02 7:00:59 AM PDT","10394708621","Order","701-8567340-4331447","OLA-HP3","OLAPLEX Hair Perfector No-3 Repairing Treatment, 3.3-Ounce","1","amazon.ca","Amazon","Sudbury","ON","P3G 1K8","35.00","0","0","0","4.55","-5.25","-6.33","-0.13","0","27.84"
"2018-05-02 8:31:01 AM PDT","10394708621","Refund","701-3157619-5466656","MBS-15-639-000","Mabis Basal Digital Thermometer to Test Basal Body Temperature (BBT) for Natural Family Planning, White","1","amazon.ca","Amazon","Vancouver","British Columbia","V6J 3M3","-9.50","0","0","0","-0.48","1.14","0","0","0","-8.84"
"2018-05-02 8:35:11 AM PDT","10394708621","Order","702-5497080-1702625","3MM-R1547","3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)","1","amazon.ca","Amazon","Amherstburg","Ontario","N9V 2Y8","11.00","0","0","0","1.43","-1.65","-3.96","-0.04","0","6.78"
"2018-05-02 9:22:00 AM PDT","10394708621","Order","702-2241907-9461811","OLA-HP3","OLAPLEX Hair Perfector No-3 Repairing Treatment, 3.3-Ounce","1","amazon.ca","Amazon","Toronto","Ontario","M5B0B5","35.00","5.90","0","-5.90","4.55","-5.25","-6.33","-0.13","0","27.84"
